Time [s]	ENG_Speed rpm	CHA_Speed kph	DRV_Pedal_Pos %	CHA_Acc_Long g	DRV_Brk_Pressure_F bar	GBX_Position -	CHA_Acc_Lat g	DRV_Steer_Angle DEG	CHA_Yaw_Rate DEG/s	TRK_Distance m	WHL_Speed_FL kph	WHL_Speed_FR kph	WHL_Speed_RL kph	WHL_Speed_RR kph	SUS_Load_PushRod_FL N	SUS_Load_PushRod_FR N	SUS_Load_PushRod_RL N	SUS_Load_PushRod_RR N	DRV_Brk_Pressure_R bar	ENG_Torque_Meas Nm	Time s	CHA_Handling g	SUS_Spring_Travel_FL mm	SUS_Spring_Travel_FR mm	SUS_Spring_Travel_RL mm	SUS_Spring_Travel_RR mm	AER_Balance_Meas %	CHA_RideHeight_FL mm	CHA_RideHeight_FR mm	CHA_RideHeight_RL mm	CHA_RideHeight_RR mm
3.38	9637.716389	113.006409	100.000000	0.433614	0.000000	2.000000	-1.399911	-50.073708	-25.745610	113.571579	113.407119	110.775660	117.453823	117.417091	5611.211821	1191.831327	7575.939476	2605.624348	0.000000	0.000000	3.380000	-1.992824	7.401824	-7.104558	7.277833	-9.606127	33.890088	22.623298	31.307867	46.728862	55.861464
3.39	9639.601557	113.151400	100.000000	0.436020	0.000000	2.000000	-1.397041	-49.425071	-25.670346	113.886140	113.563640	110.933490	117.609704	117.573710	5598.223993	1052.034401	7559.171141	2629.416063	0.000000	0.000000	3.390000	-1.948812	7.357018	-7.111671	7.204121	-9.613427	33.886675	22.661476	31.314556	46.777065	55.880882
3.40	9641.991868	113.296773	100.000000	0.435767	0.000000	2.000000	-1.394069	-48.962074	-25.575671	114.201105	113.716370	111.093974	117.750465	117.715200	5585.156815	1108.441768	7551.425451	2591.704612	0.000000	0.000000	3.400000	-1.920398	7.320527	-7.099372	7.171099	-9.624037	33.885796	22.685943	31.313418	46.822854	55.904572
3.41	9645.821417	113.441597	100.000000	0.433300	0.000000	2.000000	-1.393051	-48.928704	-25.482022	114.516473	113.859092	111.251603	117.879567	117.844950	5602.168919	1190.054618	7530.755057	2543.424869	0.000000	0.000000	3.410000	-1.924702	7.302079	-7.087075	7.156622	-9.632255	33.886638	22.698815	31.308405	46.862904	55.930566
3.42	9651.707369	113.585158	100.000000	0.429372	0.000000	2.000000	-1.391362	-48.397545	-25.393375	114.832239	114.001244	111.404184	117.996276	117.962134	5591.918486	1190.145657	7556.511309	2496.342711	0.000000	0.000000	3.420000	-1.888480	7.282661	-7.087386	7.138476	-9.638655	33.888528	22.701573	31.304374	46.894230	55.957731
3.43	9659.904796	113.727435	100.000000	0.426211	0.000000	2.000000	-1.388449	-47.475745	-25.270765	115.148402	114.160968	111.565686	118.104418	118.070640	5601.498139	1126.963573	7540.962080	2441.551404	0.000000	0.000000	3.430000	-1.821505	7.267790	-7.091840	7.121938	-9.643526	33.890622	22.697316	31.302189	46.914262	55.982584
3.44	9670.332635	113.868569	100.000000	0.423301	0.000000	2.000000	-1.385158	-46.547496	-25.108787	115.464956	114.318649	111.732701	118.208020	118.174548	5688.401949	1110.789018	7542.790621	2443.814572	0.000000	0.000000	3.440000	-1.754486	7.262719	-7.091417	7.109390	-9.643257	33.891682	22.692825	31.301203	46.922852	55.999805
3.45	9682.637648	114.008714	100.000000	0.420936	0.000000	2.000000	-1.381075	-45.605616	-24.906561	115.781901	114.473138	111.902688	118.310451	118.277323	5715.398255	1159.916863	7567.806437	2501.937883	0.000000	0.000000	3.450000	-1.687464	7.249338	-7.084998	7.101681	-9.639721	33.890977	22.694312	31.300318	46.923271	56.005646
3.46	9696.280973	114.148187	100.000000	0.419362	0.000000	2.000000	-1.376093	-44.677710	-24.661081	116.099233	114.623380	112.074464	118.415340	118.382685	5579.034010	1198.123007	7616.171422	2582.007833	0.000000	0.000000	3.460000	-1.622901	7.221061	-7.080262	7.102130	-9.634124	33.888522	22.705038	31.296958	46.919989	55.997935
3.47	9710.640008	114.287415	100.000000	0.418986	0.000000	2.000000	-1.369280	-43.767207	-24.372733	116.416952	114.769369	112.247554	118.524488	118.492478	5545.301546	1175.205624	7666.863007	2625.835698	0.000000	0.000000	3.470000	-1.562513	7.202826	-7.080614	7.104841	-9.629159	33.885008	22.724393	31.287513	46.916633	55.975999
3.48	9725.098248	114.426768	100.000000	0.419675	0.000000	2.000000	-1.362433	-43.212582	-24.059414	116.735058	114.907262	112.419890	118.639304	118.608114	5672.263936	1156.463658	7707.309891	2636.474441	0.000000	0.000000	3.480000	-1.531769	7.197379	-7.073471	7.104838	-9.627336	33.881466	22.748975	31.269061	46.915580	55.941150
3.49	9739.109661	114.566431	100.000000	0.420553	0.000000	2.000000	-1.357377	-42.896211	-23.750673	117.053553	115.036844	112.587143	118.759836	118.729564	5563.551597	1208.571321	7719.396753	2636.413320	0.000000	0.000000	3.490000	-1.518107	7.155297	-7.050836	7.098429	-9.620373	33.879129	22.772935	31.241334	46.918121	55.897984
3.50	9752.259471	114.706580	100.000000	0.422216	0.000000	2.000000	-1.350528	-42.368928	-23.453256	117.372437	115.166921	112.750915	118.886104	118.856768	5528.736287	1228.229326	7628.715025	2635.355339	0.000000	0.000000	3.500000	-1.489541	7.125694	-7.025681	7.081959	-9.605571	33.878929	22.789529	31.205285	46.921418	55.850015
3.51	9764.298946	114.847626	100.000000	0.425255	0.000000	2.000000	-1.340636	-41.507458	-23.146761	117.691713	115.310999	112.920832	119.017312	118.988884	5558.132165	1248.403788	7528.322737	2651.682416	0.000000	0.000000	3.510000	-1.437677	7.105857	-6.989354	7.063729	-9.578594	33.880989	22.795435	31.162239	46.922230	55.800044
3.52	9775.156028	114.989856	100.000000	0.428386	0.000000	2.000000	-1.331132	-40.675289	-22.830692	118.011385	115.456451	113.095485	119.152906	119.125294	5528.170427	1267.557818	7523.503206	2672.656050	0.000000	0.000000	3.520000	-1.387619	7.080908	-6.948865	7.045406	-9.527519	33.884329	22.793545	31.114431	46.918199	55.747726
3.53	9784.923889	115.133307	100.000000	0.431444	0.000000	2.000000	-1.321108	-39.869236	-22.509884	118.331456	115.602266	113.272661	119.290017	119.263186	5518.772503	1285.201514	7558.556384	2695.781556	0.000000	0.000000	3.530000	-1.340472	7.061245	-6.905258	7.033648	-9.463619	33.887714	22.789125	31.064989	46.907532	55.689638
3.54	9793.814522	115.278000	100.000000	0.434472	0.000000	2.000000	-1.311046	-39.096873	-22.182732	118.651929	115.748046	113.451170	119.423859	119.397811	5506.102227	1302.103429	7560.603635	2733.631613	0.000000	0.000000	3.540000	-1.296139	7.042955	-6.859698	7.015235	-9.402254	33.889883	22.788634	31.017441	46.890465	55.622909
3.55	9802.088943	115.423848	100.000000	0.437173	0.000000	2.000000	-1.300907	-38.363495	-21.845109	118.972807	115.893396	113.630498	119.551705	119.526494	5500.587454	1319.233815	7503.702017	2745.254163	0.000000	0.000000	3.550000	-1.255113	7.018438	-6.812707	6.995107	-9.348319	33.890499	22.794714	30.971958	46.868424	55.546480
3.56	9810.007290	115.570633	100.000000	0.438982	0.000000	2.000000	-1.291479	-37.772871	-21.502426	119.294093	116.036956	113.809894	119.673883	119.649541	5467.278335	1337.675733	7494.419024	2764.484760	0.000000	0.000000	3.560000	-1.224861	6.974154	-6.763983	6.980252	-9.292381	33.889931	22.806874	30.926597	46.843836	55.461535
3.57	9817.802602	115.718027	100.000000	0.439508	0.000000	2.000000	-1.284389	-37.583616	-21.174653	119.615789	116.175505	113.986565	119.791759	119.768293	5459.370092	1357.759015	7549.108089	2772.454142	0.000000	0.000000	3.570000	-1.224515	6.917911	-6.712739	6.968442	-9.226655	33.888491	22.824384	30.880651	46.818487	55.369663
3.58	9825.675967	115.865486	100.000000	0.438700	0.000000	2.000000	-1.277360	-37.418772	-20.897089	119.937895	116.307177	114.154783	119.908539	119.885866	5442.393222	1378.723271	7504.336182	2815.438790	0.000000	0.000000	3.580000	-1.226042	6.861776	-6.658541	6.947134	-9.135282	33.886822	22.844281	30.835124	46.793245	55.273421
3.59	9833.803560	116.012975	100.000000	0.439007	0.000000	2.000000	-1.265004	-36.726719	-20.624656	120.260411	116.455604	114.327146	120.026034	120.004165	5416.811492	1397.284977	7476.310893	2846.875567	0.000000	0.000000	3.590000	-1.191436	6.804193	-6.603237	6.933146	-9.032275	33.885554	22.863604	30.789842	46.769192	55.175872
3.60	9842.318425	116.160888	100.000000	0.439708	0.000000	2.000000	-1.252635	-36.087905	-20.340388	120.583339	116.604746	114.503396	120.137771	120.116860	5410.501494	1416.691684	7466.216782	2881.832068	0.000000	0.000000	3.600000	-1.161189	6.756514	-6.547330	6.914148	-8.929107	33.884399	22.883937	30.743034	46.747818	55.078780
3.61	9851.255617	116.309084	100.000000	0.439482	0.000000	2.000000	-1.239943	-35.491131	-20.045968	120.906678	116.752052	114.680808	120.247252	120.227248	5397.347235	1438.285954	7480.348336	2919.377805	0.000000	0.000000	3.610000	-1.134816	6.705281	-6.489598	6.898500	-8.822488	33.884277	22.901813	30.690685	46.732321	54.986850
3.62	9860.595490	116.457333	100.000000	0.438976	0.000000	2.000000	-1.227355	-34.933931	-19.757885	121.230429	116.898394	114.858120	120.360394	120.341129	5371.433315	1462.307602	7462.546371	2951.829809	0.000000	0.000000	3.620000	-1.111478	6.643431	-6.428619	6.884137	-8.715241	33.885881	22.914882	30.631360	46.725304	54.903245
3.63	9870.310226	116.605612	100.000000	0.438644	0.000000	2.000000	-1.214389	-34.408234	-19.483543	121.554593	117.044608	115.034684	120.477446	120.458882	5354.157225	1487.514414	7440.363625	2980.345987	0.000000	0.000000	3.630000	-1.091208	6.591317	-6.363944	6.863172	-8.610349	33.886411	22.924771	30.567463	46.725994	54.826859
3.64	9880.362557	116.754020	100.000000	0.438544	0.000000	2.000000	-1.201608	-33.901415	-19.219169	121.879169	117.190928	115.210267	120.595838	120.577939	5346.982167	1512.529415	7433.691739	3007.172418	0.000000	0.000000	3.640000	-1.072132	6.546799	-6.296268	6.820258	-8.508918	33.885432	22.933377	30.501819	46.734142	54.756952
3.65	9890.691262	116.902564	100.000000	0.438202	0.000000	2.000000	-1.190442	-33.581723	-18.968978	122.204158	117.336131	115.384358	120.715605	120.698367	5319.102662	1537.223433	7420.594146	3034.852908	0.000000	0.000000	3.650000	-1.066192	6.496161	-6.226611	6.770461	-8.411772	33.885564	22.940457	30.434615	46.750331	54.693462
3.66	9901.223593	117.051091	100.000000	0.437493	0.000000	2.000000	-1.181168	-33.474866	-18.760165	122.529560	117.477428	115.553231	120.837784	120.821236	5294.604216	1561.715365	7402.120134	3063.226872	0.000000	0.000000	3.660000	-1.075141	6.442357	-6.155505	6.720299	-8.325557	33.886691	22.946421	30.367656	46.773985	54.636364
3.67	9911.893446	117.199508	100.000000	0.436591	0.000000	2.000000	-1.171568	-33.332856	-18.598051	122.855375	117.619470	115.717381	120.962765	120.946905	5290.369598	1583.815763	7381.857654	3087.143203	0.000000	0.000000	3.670000	-1.081545	6.394596	-6.084609	6.669478	-8.245050	33.888655	22.951131	30.304105	46.802498	54.586154
3.68	9922.650978	117.347908	100.000000	0.436508	0.000000	2.000000	-1.158004	-32.802485	-18.447012	123.181602	117.771549	115.883609	121.092117	121.076915	5266.446864	1601.865108	7361.437557	3109.136418	0.000000	0.000000	3.680000	-1.061224	6.352811	-6.016622	6.618065	-8.164956	33.890930	22.955377	30.246073	46.833371	54.543208
3.69	9933.474624	117.496523	100.000000	0.436723	0.000000	2.000000	-1.144861	-32.318789	-18.291747	123.508242	117.924325	116.051979	121.224749	121.210189	5270.103338	1618.114198	7341.401794	3126.708954	0.000000	0.000000	3.690000	-1.044075	6.318906	-5.952907	6.566153	-8.088176	33.892148	22.962997	30.193646	46.865295	54.505357
3.70	9944.362211	117.645402	100.000000	0.437101	0.000000	2.000000	-1.132664	-31.885910	-18.134640	123.835297	118.075774	116.220271	121.358444	121.344531	5243.911316	1634.096417	7321.605963	3165.470447	0.000000	0.000000	3.700000	-1.029699	6.275669	-5.892777	6.513809	-8.021882	33.891544	22.976657	30.146591	46.898535	54.470522
3.71	9955.307334	117.794591	100.000000	0.437468	0.000000	2.000000	-1.121365	-31.508654	-17.978345	124.162766	118.226113	116.387767	121.490099	121.476852	5234.104731	1650.149036	7302.803129	3156.155245	0.000000	0.000000	3.710000	-1.018575	6.220791	-5.835332	6.461143	-7.971532	33.888847	22.997372	30.104523	46.933248	54.437394
3.72	9966.283451	117.943958	100.000000	0.437391	0.000000	2.000000	-1.110619	-31.176252	-17.826820	124.490650	118.375583	116.554210	121.622611	121.609998	5212.767640	1666.370833	7315.645691	3188.359515	0.000000	0.000000	3.720000	-1.010304	6.159569	-5.779788	6.406061	-7.912266	33.884348	23.023991	30.066471	46.968792	54.405357
3.73	9977.272319	118.093462	100.000000	0.437428	0.000000	2.000000	-1.100594	-30.878091	-17.679377	124.818950	118.524322	116.719503	121.756476	121.744449	5189.510131	1682.263150	7267.486436	3211.669775	0.000000	0.000000	3.730000	-1.003771	6.104338	-5.725782	6.329864	-7.844977	33.878464	23.055567	30.032322	47.005968	54.374631
3.74	9988.265986	118.243079	100.000000	0.437238	0.000000	2.000000	-1.091189	-30.632645	-17.536999	125.147665	118.672325	116.883647	121.891492	121.880043	5159.696241	1698.239918	7264.830533	3242.874584	0.000000	0.000000	3.740000	-1.000663	6.043747	-5.673060	6.253354	-7.775122	33.872650	23.088072	29.998890	47.047001	54.346192
3.75	9999.269226	118.392712	100.000000	0.436800	0.000000	2.000000	-1.083495	-30.602857	-17.413235	125.476797	118.819228	117.046009	122.028800	122.017966	5139.364215	1714.974208	7223.834972	3248.916517	0.000000	0.000000	3.750000	-1.013018	5.978664	-5.620874	6.192329	-7.711383	33.867940	23.118733	29.964003	47.092481	54.320430
3.76	10010.307100	118.542125	100.000000	0.435410	0.000000	2.000000	-1.079719	-30.902425	-17.354608	125.806344	118.958651	117.200128	122.167929	122.157726	5122.291143	1731.953231	7241.938876	3259.514244	0.000000	0.000000	3.760000	-1.047198	5.922030	-5.568682	6.142112	-7.655570	33.864965	23.145717	29.929595	47.139278	54.297428
3.77	10021.416254	118.691274	100.000000	0.434916	0.000000	2.000000	-1.069631	-30.575839	-17.317131	126.136306	119.110607	117.354919	122.308867	122.299262	5117.078497	1743.674085	7194.419812	3280.496628	0.000000	0.000000	3.770000	-1.038060	5.874142	-5.518865	6.091918	-7.600805	33.863862	23.165694	29.898932	47.182575	54.278991
3.78	10032.634922	118.840408	100.000000	0.434605	0.000000	2.000000	-1.060865	-30.268107	-17.270549	126.466682	119.264815	117.512765	122.450746	122.441695	5103.483899	1752.059584	7183.211439	3294.458733	0.000000	0.000000	3.780000	-1.028546	5.837528	-5.474001	6.041340	-7.547508	33.863505	23.180631	29.871788	47.219107	54.263952
3.79	10043.994362	118.989533	100.000000	0.434398	0.000000	2.000000	-1.053207	-29.991225	-17.213879	126.797473	119.417666	117.671179	122.592612	122.584088	5103.162696	1759.293559	7177.755327	3302.583611	0.000000	0.000000	3.790000	-1.019971	5.813147	-5.433923	5.992083	-7.499568	33.863095	23.192784	29.847150	47.247985	54.249592
3.80	10055.502985	119.138701	100.000000	0.434362	0.000000	2.000000	-1.046448	-29.717246	-17.145913	127.128679	119.569310	117.829519	122.731489	122.723491	5087.293722	1766.497695	7166.846512	3328.783486	0.000000	0.000000	3.800000	-1.010311	5.788594	-5.397708	5.945337	-7.469737	33.862718	23.202571	29.823160	47.271074	54.234906
3.81	10067.125371	119.287877	100.000000	0.433950	0.000000	2.000000	-1.039985	-29.458795	-17.067863	127.460299	119.719967	117.987968	122.868325	122.860855	5079.284299	1774.910795	7148.046747	3330.773118	0.000000	0.000000	3.810000	-1.001471	5.763220	-5.363965	5.914601	-7.447154	33.863082	23.208094	29.796300	47.290085	54.219723
3.82	10078.807190	119.436921	100.000000	0.433333	0.000000	2.000000	-1.033292	-29.192818	-16.986430	127.792334	119.869931	118.146384	123.007910	123.000969	5070.228091	1785.140371	7199.627083	3345.898336	0.000000	0.000000	3.820000	-0.992262	5.741698	-5.331044	5.901975	-7.417189	33.864422	23.208772	29.765189	47.305551	54.203496
3.83	10090.514793	119.585903	100.000000	0.433202	0.000000	2.000000	-1.027202	-28.919525	-16.900207	128.124783	120.019746	118.304984	123.148706	123.142282	5074.216537	1796.128139	7164.065952	3354.788144	0.000000	0.000000	3.830000	-0.981542	5.724568	-5.298082	5.878004	-7.385943	33.866016	23.207410	29.732213	47.317706	54.185205
3.84	10102.219762	119.734880	100.000000	0.433035	0.000000	2.000000	-1.021345	-28.656201	-16.809717	128.457646	120.169229	118.463756	123.289157	123.283249	5072.805672	1807.515022	7138.348951	3367.150028	0.000000	0.000000	3.840000	-0.971275	5.702437	-5.264841	5.860220	-7.353890	33.867439	23.205641	29.698246	47.326178	54.162881
3.85	10113.896237	119.883856	100.000000	0.432775	0.000000	2.000000	-1.016359	-28.495993	-16.714381	128.790923	120.318102	118.622548	123.429656	123.424257	5063.908357	1819.202599	7140.515475	3361.945724	0.000000	0.000000	3.850000	-0.968344	5.684742	-5.231129	5.843441	-7.312779	33.868166	23.205263	29.664395	47.330476	54.135030
3.86	10125.524897	120.032643	100.000000	0.431729	0.000000	2.000000	-1.016292	-28.698262	-16.654706	129.124613	120.459923	118.775932	123.571628	123.566729	5059.129875	1831.406107	7122.084432	3398.587259	0.000000	0.000000	3.860000	-0.988776	5.667254	-5.196755	5.826008	-7.258286	33.868403	23.205917	29.631917	47.330528	54.101511
3.87	10137.102303	120.181238	100.000000	0.431684	0.000000	2.000000	-1.009370	-28.334565	-16.601524	129.458717	120.609995	118.929846	123.713732	123.709335	5071.299039	1840.102082	7117.054538	3404.406573	0.000000	0.000000	3.870000	-0.971464	5.651515	-5.163144	5.810391	-7.205569	33.868710	23.205810	29.603025	47.325664	54.063740
3.88	10148.627041	120.329947	100.000000	0.431924	0.000000	2.000000	-1.001915	-27.874389	-16.517594	129.793235	120.762805	119.088042	123.854148	123.850243	5041.569015	1847.689488	7188.793140	3415.485175	0.000000	0.000000	3.880000	-0.946789	5.628225	-5.131649	5.797549	-7.153132	33.868373	23.206794	29.575924	47.316595	54.022480
3.89	10160.089413	120.478858	100.000000	0.432448	0.000000	2.000000	-0.994353	-27.404066	-16.397177	130.128166	120.914270	119.249138	123.992690	123.989269	5032.065124	1857.155665	7130.614028	3432.248200	0.000000	0.000000	3.890000	-0.921355	5.610200	-5.101081	5.777218	-7.101055	33.866667	23.211406	29.548120	47.305397	53.977670
3.90	10171.470879	120.627971	100.000000	0.432928	0.000000	2.000000	-0.985796	-26.905874	-16.243130	130.463512	121.063848	119.412266	124.130135	124.127197	5034.453721	1870.011756	7118.955577	3452.591202	0.000000	0.000000	3.900000	-0.894900	5.590334	-5.069450	5.762550	-7.047857	33.864029	23.219067	29.516258	47.295361	53.930067
3.91	10182.753647	120.777309	100.000000	0.433427	0.000000	2.000000	-0.976400	-26.385211	-16.055642	130.799272	121.211907	119.577428	124.267048	124.264591	5016.241875	1886.720329	7116.931160	3482.998046	0.000000	0.000000	3.910000	-0.867651	5.564921	-5.034626	5.748009	-6.992524	33.861332	23.227999	29.477809	47.290049	53.881462
3.92	10193.927166	120.926884	100.000000	0.433892	0.000000	2.000000	-0.965854	-25.814745	-15.840795	131.135449	121.359026	119.744603	124.403578	124.401597	4997.097272	1906.982591	7138.034873	3502.570862	0.000000	0.000000	3.920000	-0.837744	5.526232	-4.994817	5.734813	-6.937420	33.859297	23.236639	29.431551	47.291881	53.833478
3.93	10204.992350	121.076710	100.000000	0.434400	0.000000	2.000000	-0.953922	-25.174316	-15.598304	131.472042	121.505974	119.914234	124.540376	124.538864	4988.632855	1929.987067	7102.802217	3513.821318	0.000000	0.000000	3.930000	-0.803809	5.479387	-4.948880	5.713284	-6.875882	33.857604	23.246195	29.378890	47.300845	53.786012
3.94	10215.971468	121.226746	100.000000	0.434795	0.000000	2.000000	-0.940353	-24.485564	-15.326720	131.809053	121.652532	120.086490	124.679943	124.678895	4976.783142	1955.008324	7085.089600	3547.612576	0.000000	0.000000	3.940000	-0.767977	5.430672	-4.896450	5.691411	-6.792831	33.855400	23.259159	29.321963	47.314814	53.736390
3.95	10226.914537	121.377069	100.000000	0.435678	0.000000	2.000000	-0.925702	-23.752639	-15.023574	132.146481	121.798315	120.261092	124.820079	124.819487	4952.236118	1980.985645	7063.655102	3581.436851	0.000000	0.000000	3.950000	-0.729827	5.376546	-4.837859	5.650660	-6.699807	33.851242	23.280510	29.264982	47.332405	53.681553
3.96	10237.866468	121.527849	100.000000	0.436811	0.000000	2.000000	-0.910752	-23.041738	-14.682393	132.484328	121.942998	120.438120	124.955660	124.955501	4931.264765	2007.633993	7025.689580	3610.453707	0.000000	0.000000	3.960000	-0.693813	5.307708	-4.773943	5.586893	-6.607903	33.844547	23.312591	29.209234	47.353713	53.619858
